ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785567299,523456397657680,278350286304308,12091107,11670751,118768057
1785567301,523481379562936,278355039731020,12091107,11671734,118768057
1785567303,523507036490492,278359561183260,12091107,11672384,118768057
1785567305,523531472164288,278363842649472,12091107,11673163,118768057
1785567307,523556183031584,278367944288548,12091107,11673567,118768057
1785567309,523581940190052,278371813918516,12091108,11674265,118768058
1785567311,523607796654568,278375476607116,12091108,11674848,118768058
1785567313,523633378753492,278378945505964,12091108,11675256,118768058
1785567315,523658315574664,278382228130304,12091108,11675396,118768058
1785567317,523683527531460,278385300339652,12091108,11675446,118768058
1785567319,523707370188280,278388216291188,12091108,11675487,118768058
1785567321,523731834737620,278390942987804,12091108,11675500,118768058
1785567323,523754557128632,278393484596296,12091108,11675515,118768058
1785567325,523778443465904,278395847198220,12091108,11675717,118768058
1785567327,523801958984800,278398054862532,12091108,11675731,118768058
1785567329,523824933079960,278400093276976,12091108,11675731,118768058
1785567331,523847935112444,278401991337388,12091108,11675731,118768058
1785567333,523871500563176,278403728629560,12091108,11675731,118768058
1785567335,523893765052036,278405332180672,12091108,11675731,118768058
1785567337,523915211491992,278406850300144,12091108,11675731,118768058
1785567339,523937552367120,278408283647624,12091108,11675731,118768058
1785567341,523960682880320,278409601428004,12091108,11675731,118768058
1785567343,523983178243524,278410754901600,12091108,11675731,118768058
1785567345,524008288581060,278411793316424,12091108,11675731,118768058
1785567347,524036607919492,278412739700460,12091108,11675740,118768058
1785567349,524061654490768,278413548528012,12091108,11675740,118768058
1785567351,524083131321756,278414236451000,12091108,11675740,118768058
1785567353,524104174275368,278414852130216,12091108,11675740,118768058
1785567355,524125259962680,278415388243252,12091108,11675740,118768058
1785567357,524147784342360,278415740082524,12091108,11675740,118768058
1785567359,524169312187104,278415867359232,12091108,11675740,118768058
1785567361,524191040301144,278415986674816,12091108,11675740,118768058
1785567363,524211686070704,278416100567040,12091108,11675740,118768058
1785567365,524232354133284,278416216082320,12091108,11675740,118768058
1785567367,524253329539348,278416323911128,12091108,11675740,118768058
1785567369,524273311843568,278416415942856,12091108,11675740,118768058
1785567371,524295082906304,278416514452720,12091108,11675740,118768058
1785567373,524317815428696,278416617575492,12091108,11675740,118768058
1785567375,524340912540132,278416721224848,12091108,11675740,118768058
1785567377,524361467876444,278416815634976,12091108,11675740,118768058
1785567379,524382840223756,278416909694212,12091108,11675740,118768058
1785567381,524404479302404,278416998640996,12091108,11675740,118768058
1785567383,524426204873272,278417087933352,12091108,11675740,118768058
