ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1786142799,80341294706700,51350551389304,9643431,9583402,232825211
1786142801,80390194860924,51357823369824,9643431,9583647,232825211
1786142803,80439058942428,51365187191864,9643431,9584862,232825211
1786142805,80487533939816,51372549718804,9643431,9585475,232825211
1786142807,80535824751652,51379878599324,9643431,9586144,232825211
1786142809,80584676627152,51386930046784,9643431,9587000,232825211
1786142812,80633173512472,51393992503316,9643431,9587342,232825211
1786142814,80681806741088,51400828051144,9643431,9587442,232825211
1786142816,80730090548280,51407655324212,9643431,9588122,232825211
1786142818,80778553784256,51414259427076,9643431,9588122,232825211
1786142820,80826486204400,51420927727712,9643431,9589672,232825211
1786142822,80873869171200,51427476622916,9643431,9590301,232825211
1786142824,80922056777572,51433540663120,9643431,9590544,232825211
1786142826,80970981403076,51439288180016,9643431,9590894,232825211
1786142828,81019940446852,51444769094872,9643431,9591104,232825211
1786142830,81068026525604,51450146005112,9643431,9591164,232825211
1786142832,81116011886140,51455227312464,9643431,9591759,232825211
1786142834,81164177564560,51460016096840,9643431,9591865,232825211
1786142836,81212404614376,51464493493308,9643431,9592326,232825211
1786142838,81258574884424,51468760563724,9643431,9592434,232825211
1786142840,81305400819356,51472519387892,9643431,9592434,232825211
1786142842,81351958395388,51476859348160,9643431,9593431,232825211
1786142844,81398636666632,51481272119672,9643431,9593431,232825211
1786142846,81446170193852,51485238036916,9643431,9593981,232825211
1786142848,81493285118524,51488693438908,9643431,9594489,232825211
1786142850,81540885529220,51491162819336,9643433,9594489,232825211
1786142852,81588738346520,51492733733556,9643433,9594489,232825211
1786142854,81636927445776,51494186961808,9643433,9594489,232825211
1786142856,81681507656528,51495641421336,9643433,9594489,232825211
1786142858,81727917182916,51496680482144,9643433,9594589,232825211
1786142860,81772525542248,51497472866268,9643433,9594589,232825211
1786142862,81816856929508,51497993266192,9643433,9594589,232825211
1786142864,81860269276024,51498171709820,9643433,9594589,232825211
1786142866,81904260411500,51498352601348,9643433,9594589,232825211
1786142868,81948273423008,51498533571680,9643433,9594589,232825211
