ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785563925,508426366378816,266760672497720,10622206,10648264,104105481
1785563927,508464648747876,266776621398220,10622206,10648264,104105481
1785563929,508501383561292,266792825730672,10622206,10648264,104105481
1785563931,508539547083028,266808983068496,10622206,10648264,104105481
1785563933,508575960600912,266825266661924,10622206,10648264,104105481
1785563935,508613851798088,266841521154440,10622206,10648264,104105481
1785563937,508650804012212,266857422857056,10622206,10648264,104105481
1785563939,508687823454984,266873722348260,10622206,10648264,104105481
1785563941,508725229506284,266889866216320,10622206,10648264,104105481
1785563943,508763099045152,266906067362472,10622206,10648264,104105481
1785563945,508799783630892,266922233335768,10622206,10648264,104105481
1785563947,508836061306592,266938437520200,10622206,10648264,104105481
1785563949,508873392490292,266954566586256,10622206,10648264,104105481
1785563951,508910651220700,266970572171776,10622206,10648264,104105481
1785563953,508947679615068,266986268202160,10622206,10648264,104105481
1785563955,508988195070560,267001306676692,10622206,10648264,104105481
1785563957,509030062291400,267015268541428,10622206,10648264,104105481
1785563959,509066493391820,267029261202736,10622206,10648264,104105481
1785563961,509101881631816,267043285594764,10622206,10648264,104105481
1785563963,509135981614860,267057398995428,10622206,10648266,104105481
1785563965,509172190390560,267072503603540,10622206,10648266,104105481
1785563967,509209477962316,267088129885568,10622206,10648266,104105481
1785563969,509246220043324,267103619082252,10622206,10648266,104105481
1785563971,509283290400340,267118848132480,10622206,10648266,104105481
1785563973,509318843196344,267133999488316,10622206,10648266,104105481
1785563975,509354898983284,267149441154348,10622206,10648266,104105481
1785563977,509390249012864,267164464547248,10622206,10648266,104105481
1785563979,509425840218532,267179672932528,10622206,10648266,104105481
1785563981,509462505569160,267194419649768,10622206,10648266,104105481
1785563983,509499742892628,267208759721932,10622206,10648266,104105481
1785563985,509536378902596,267223131384392,10622206,10648266,104105481
1785563988,509571268795480,267237187352672,10622206,10648266,104105481
1785563990,509606907472828,267251215996500,10622206,10648274,104105481
1785563992,509642127079912,267265140978416,10622206,10648274,104105481
1785563994,509677259454200,267279326587676,10622206,10648274,104105481
1785563996,509711730224896,267293167597448,10622206,10648274,104105481
1785563998,509745649073916,267306774431992,10622206,10648274,104105481
1785564000,509779895466748,267320369724456,10622206,10648274,104105481
1785564002,509813984752356,267333497315120,10622206,10648274,104105481
1785564004,509847906155868,267346429649500,10622206,10648274,104105481
1785564006,509882265470984,267359089519272,10622206,10648274,104105481
1785564008,509916429484348,267371205461416,10622206,10648274,104105481
1785564010,509952134020872,267382627195212,10622206,10648274,104105481
1785564012,509984399969496,267393602977308,10622206,10648274,104105481
1785564014,510016730011736,267404319354520,10622206,10648274,104105481
1785564016,510049845664888,267414855247380,10622206,10648274,104105481
1785564018,510080552762784,267425175231492,10622206,10648274,104105481
1785564020,510114544403136,267436980832660,10622206,10648274,104105481
1785564022,510146978765868,267449256031900,10622206,10648274,104105481
1785564024,510180256021776,267460742942176,10622206,10648274,104105481
1785564026,510212532547764,267472246349604,10622206,10648274,104105481
1785564028,510246649453956,267483452142152,10622206,10648274,104105481
1785564030,510279381464324,267494383122376,10622206,10648274,104105481
1785564032,510312362272936,267505354466940,10622206,10648274,104105481
1785564034,510342928292220,267514740764552,10622206,10648274,104105481
1785564036,510372977036496,267523241744496,10622206,10648274,104105481
1785564038,510400906678848,267529833366572,10622206,10648274,104105481
1785564040,510425910277372,267533165057792,10622206,10648274,104105481
1785564042,510449082916820,267535523163128,10622206,10648274,104105481
1785564044,510473587943032,267537876752264,10622206,10648274,104105481
1785564046,510497746055032,267540233397788,10622206,10648274,104105481
1785564048,510520729407388,267541922418772,10622206,10648274,104105481
1785564050,510544447841040,267543309354792,10622206,10648274,104105481
1785564052,510566302171176,267544677958688,10622206,10648274,104105481
1785564054,510588644380936,267546056894984,10622206,10648274,104105481
1785564056,510611050887928,267547441309008,10622206,10648274,104105481
1785564058,510633272519848,267548352879800,10622206,10648274,104105481
1785564060,510654922857464,267548441866964,10622206,10648274,104105481
1785564062,510677182826796,267548533399548,10622206,10648274,104105481
1785564064,510699875553264,267548626657288,10622206,10648274,104105481
1785564066,510720562580432,267548711720652,10622206,10648274,104105481
