ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785563453,500766233362916,264773953065108,10622206,10639658,104105481
1785563455,500813872002504,264784537602612,10622206,10639722,104105481
1785563457,500862466187272,264794108370736,10622206,10640100,104105481
1785563459,500910546324556,264804347939336,10622206,10640394,104105481
1785563461,500958639809408,264814428151080,10622206,10640580,104105481
1785563463,501006465833956,264824884075260,10622206,10640674,104105481
1785563465,501054456841316,264835128222700,10622206,10640983,104105481
1785563467,501102478786412,264845364596000,10622206,10640983,104105481
1785563469,501151103683004,264854803171428,10622206,10641048,104105481
1785563471,501199438994692,264864625737232,10622206,10641048,104105481
1785563473,501248131055788,264873997613416,10622206,10641048,104105481
1785563475,501296410120284,264883934419064,10622206,10641048,104105481
1785563477,501344350366152,264894328886116,10622206,10641048,104105481
1785563479,501392724388388,264903980305388,10622206,10641084,104105481
1785563481,501441056821216,264913719243920,10622206,10641084,104105481
1785563483,501489056485224,264923825334880,10622206,10641315,104105481
1785563485,501537392869132,264933547790392,10622206,10641544,104105481
1785563487,501585700120096,264943377301124,10622206,10641645,104105481
1785563489,501633847286300,264953252318844,10622206,10641917,104105481
1785563491,501682090423128,264962951294796,10622206,10642052,104105481
1785563493,501730654469068,264972394248452,10622206,10642052,104105481
1785563495,501778321357896,264982645649460,10622206,10642183,104105481
1785563497,501826319429024,264992473733256,10622206,10642183,104105481
1785563499,501874761845180,265001940493124,10622206,10642235,104105481
1785563501,501923400131224,265011225869740,10622206,10642257,104105481
1785563503,501970926984320,265021818840932,10622206,10642418,104105481
1785563505,502019738805836,265030772472628,10622206,10642975,104105481
1785563507,502067422871496,265040986359980,10622206,10643307,104105481
1785563509,502115678590664,265050588747028,10622206,10643307,104105481
1785563511,502163436323584,265060640622388,10622206,10643557,104105481
1785563513,502211716966932,265070152754964,10622206,10643557,104105481
1785563516,502259876696148,265079906502108,10622206,10643700,104105481
1785563518,502307851891364,265089653645896,10622206,10643798,104105481
1785563520,502355947457064,265099271292064,10622206,10643798,104105481
1785563522,502403160198788,265109745367616,10622206,10643949,104105481
1785563524,502451113217996,265119531869160,10622206,10644012,104105481
1785563526,502498631445904,265129581344444,10622206,10644357,104105481
1785563528,502546840507116,265138974826944,10622206,10644357,104105481
1785563530,502595732646960,265147706591092,10622206,10644483,104105481
1785563532,502644749080300,265156319769108,10622206,10644565,104105481
1785563534,502692581027044,265165963623708,10622206,10644565,104105481
1785563536,502740668267148,265175399282384,10622206,10644774,104105481
1785563538,502788367135324,265184944785684,10622206,10644980,104105481
1785563540,502836321833636,265194348198360,10622206,10645177,104105481
1785563542,502884301327928,265203822390756,10622206,10645311,104105481
1785563544,502932349147764,265213137590552,10622206,10645311,104105481
1785563546,502980824594692,265221999256468,10622206,10645368,104105481
1785563548,503028503805384,265231339922664,10622206,10645443,104105481
1785563550,503076901436568,265240080774368,10622206,10645710,104105481
1785563552,503124507471092,265249364645664,10622206,10645802,104105481
1785563554,503172265078144,265258609619024,10622206,10645802,104105481
1785563556,503220024451468,265267615338100,10622206,10645970,104105481
1785563558,503268716038612,265275951318636,10622206,10646205,104105481
1785563560,503316698171552,265284813204476,10622206,10646205,104105481
1785563562,503364180010376,265293824789008,10622206,10646205,104105481
1785563564,503411540241996,265302794535916,10622206,10646254,104105481
1785563566,503457674268648,265312473800716,10622206,10646259,104105481
1785563568,503505441473328,265321126391012,10622206,10646259,104105481
1785563570,503551673371056,265330272290164,10622206,10646334,104105481
1785563572,503599769956316,265338408883408,10622206,10646392,104105481
1785563574,503646622908552,265347217054896,10622206,10646438,104105481
1785563576,503694708202104,265355111872540,10622206,10646603,104105481
1785563578,503742501560884,265363144028296,10622206,10646853,104105481
1785563580,503790241012900,265370996883272,10622206,10647123,104105481
1785563582,503837714270684,265378862493844,10622206,10647247,104105481
1785563584,503884435561864,265386941228584,10622206,10647306,104105481
1785563586,503930796672608,265394784539804,10622206,10647702,104105481
1785563588,503978374459992,265403061876616,10622206,10647872,104105481
1785563590,504026592472956,265411370213500,10622206,10647872,104105481
1785563592,504073983607120,265420157934036,10622206,10647872,104105481
1785563594,504122199142236,265428132896960,10622206,10647877,104105481
1785563596,504169151549096,265436558938288,10622206,10647877,104105481
1785563598,504216864761960,265444458880880,10622206,10647877,104105481
1785563600,504264245703892,265452425715248,10622206,10647877,104105481
1785563602,504312539064760,265460084563500,10622206,10647877,104105481
1785563604,504359502465796,265467811561784,10622206,10647965,104105481
1785563606,504406193659600,265474472786196,10622206,10648214,104105481
1785563608,504450910031416,265478668711972,10622206,10648214,104105481
1785563610,504491190588752,265481029477332,10622206,10648214,104105481
1785563612,504533302697704,265483380394104,10622206,10648214,104105481
1785563614,504572844846944,265485741642972,10622206,10648214,104105481
1785563616,504612110125636,265487760677800,10622206,10648214,104105481
1785563618,504654430794108,265489208965872,10622206,10648214,104105481
1785563620,504698820983968,265490653294036,10622206,10648214,104105481
1785563622,504738990656616,265492099319076,10622206,10648214,104105481
1785563624,504779757809092,265493547077396,10622206,10648214,104105481
1785563626,504818845417928,265495008978832,10622206,10648214,104105481
1785563628,504858525990096,265496464227644,10622206,10648214,104105481
1785563630,504898981400992,265497910143536,10622206,10648214,104105481
1785563632,504940880183092,265498130965696,10622206,10648214,104105481
1785563634,504983234405440,265498305082208,10622206,10648214,104105481
1785563636,505021881737500,265498463908188,10622206,10648214,104105481
1785563638,505061044777020,265498624984176,10622206,10648214,104105481
