ts,tx_bytes,rx_bytes,np_cnp_sent,rp_cnp_handled,np_ecn_marked
1785562892,490502689741432,262036576566408,10622201,10618346,104105481
1785562894,490541123505600,262053710847208,10622201,10618346,104105481
1785562896,490579328765052,262070966135064,10622201,10618346,104105481
1785562898,490618130067576,262088069500876,10622201,10618346,104105481
1785562900,490656549279932,262105261403704,10622201,10618346,104105481
1785562902,490695207438328,262122588370732,10622201,10618346,104105481
1785562904,490733742528648,262139876404020,10622201,10618346,104105481
1785562906,490772282513224,262157472673832,10622201,10618346,104105481
1785562908,490811804026964,262174757089368,10622201,10618346,104105481
1785562910,490849940625644,262192271701420,10622201,10618346,104105481
1785562912,490887746950880,262210192154620,10622201,10618346,104105481
1785562914,490927064439892,262227575511200,10622201,10618346,104105481
1785562916,490967349179388,262244570019972,10622201,10618346,104105481
1785562918,491007720022288,262261738548972,10622201,10618346,104105481
1785562920,491047745493860,262278635991528,10622201,10618346,104105481
1785562922,491088317496280,262295603738480,10622201,10618346,104105481
1785562924,491129203474936,262312517977536,10622201,10618346,104105481
1785562926,491170033605168,262329404930140,10622201,10618346,104105481
1785562928,491209759784056,262347054920496,10622201,10618346,104105481
1785562930,491249829615164,262364450091492,10622201,10618346,104105481
1785562932,491288760350712,262382382131712,10622201,10618346,104105481
1785562934,491328374350204,262400259957020,10622201,10618346,104105481
1785562936,491369583265804,262417553818980,10622201,10618346,104105481
1785562938,491411500902168,262434155412856,10622201,10618346,104105481
1785562940,491451482679888,262451834947684,10622201,10618346,104105481
1785562942,491490250957884,262469834622352,10622201,10618346,104105481
1785562944,491529826490228,262487639821312,10622201,10618346,104105481
1785562946,491569545862020,262505679300060,10622201,10618346,104105481
1785562948,491609229618260,262523579560632,10622201,10618346,104105481
1785562950,491647755714824,262541849268456,10622201,10618346,104105481
1785562952,491687035825408,262559973195084,10622201,10618346,104105481
1785562955,491725030557540,262578672700976,10622201,10618346,104105481
1785562957,491763690251532,262597437102352,10622201,10618346,104105481
1785562959,491801519929112,262614852658724,10622201,10618346,104105481
1785562961,491840643451664,262633217486432,10622201,10618346,104105481
1785562963,491879791046376,262651387682572,10622201,10618346,104105481
1785562965,491919068248604,262669530486084,10622201,10618346,104105481
1785562967,491957784355500,262687938268408,10622201,10618346,104105481
1785562969,491997128576172,262706014816784,10622201,10618346,104105481
1785562971,492035664211508,262724384903540,10622201,10618346,104105481
1785562973,492074423086068,262742608128044,10622201,10618346,104105481
1785562975,492114397567224,262760290875628,10622201,10618346,104105481
1785562977,492153923821056,262778027666264,10622203,10618346,104105481
1785562979,492193631141540,262795738306736,10622203,10618346,104105481
1785562981,492232818175612,262813232486872,10622203,10618346,104105481
1785562983,492272528178268,262830653737588,10622203,10618346,104105481
1785562985,492310907408332,262848367089856,10622203,10618346,104105481
